RANK_2025,RANK_2024,Institution_Name,Location,Region,SIZE,FOCUS,RES.,STATUS,Academic_Reputation_Score,Academic_Reputation_Rank,Employer_Reputation_Score,Employer_Reputation_Rank,Faculty_Student_Score,Faculty_Student_Rank,Citations_per_Faculty_Score,Citations_per_Faculty_Rank,International_Faculty_Score,International_Faculty_Rank,International_Students_Score,International_Students_Rank,International_Research_Network_Score,International_Research_Network_Rank,Employment_Outcomes_Score,Employment_Outcomes_Rank,Sustainability_Score,Sustainability_Rank,SIZE_numeric,FOCUS_numeric,RES_numeric,STATUS_numeric,Region_Africa,Region_Americas,Region_Asia,Region_Europe,Region_Oceania
460.0,396.0,"Stony Brook University, State University of New York",United States,Americas,L,FC,VH,A,18.0,504.0,7.3,601.0,32.2,489.0,23.6,515.0,34.7,462.0,43.5,332.0,76.0,390.0,21.2,541.0,79.1,,3,,4,,False,True,False,False,False
461.0,410.0,Universidad de Santiago de Chile (USACH),Chile,Americas,L,FC,HI,A,43.4,195.0,55.0,152.0,7.2,701.0,4.2,701.0,6.3,701.0,2.2,701.0,51.1,701.0,12.7,701.0,11.2,,3,,3,,False,True,False,False,False
462.0,436.0,Tampere University,Finland,Europe,L,FC,VH,A,21.7,407.0,15.4,548.0,20.4,662.0,33.1,400.0,44.5,398.0,5.9,701.0,84.8,251.0,30.8,409.0,23.0,508.0,3,,4,,False,False,False,True,False
462.0,494.0,Universidad de Sevilla,Spain,Europe,XL,FC,VH,A,39.1,221.0,12.6,601.0,18.4,701.0,8.2,701.0,3.5,701.0,18.9,567.0,91.4,152.0,16.0,634.0,67.4,231.0,4,,4,,False,False,False,True,False
464.0,505.0,Macau University of Science and Technology,Macau SAR,Asia,L,CO,VH,B,4.4,601.0,3.4,601.0,3.9,701.0,56.4,222.0,100.0,23.0,100.0,1.0,26.2,701.0,29.5,423.0,11.3,,3,0.0,4,,False,False,True,False,False
465.0,476.0,Kobe University,Japan,Asia,L,FC,VH,A,28.4,309.0,33.2,281.0,43.9,356.0,11.4,701.0,7.0,701.0,5.6,701.0,55.0,698.0,15.0,662.0,49.8,,3,,4,,False,False,True,False,False
466.0,478.0,Universität Konstanz,Germany,Europe,M,CO,VH,A,18.3,495.0,10.5,601.0,37.8,421.0,18.3,578.0,85.9,215.0,14.5,634.0,66.1,537.0,13.1,701.0,63.1,,2,0.0,4,,False,False,False,True,False
466.0,625.5,Universitat Ramon Llull,Spain,Europe,L,CO,HI,B,11.0,601.0,52.0,167.0,8.7,701.0,8.1,701.0,93.6,164.0,43.1,336.0,32.6,701.0,71.7,149.0,20.1,,3,0.0,3,,False,False,False,True,False
466.0,491.0,University at Buffalo SUNY,United States,Americas,L,FC,VH,A,18.0,503.0,10.7,601.0,8.8,701.0,33.6,393.0,20.1,596.0,36.9,380.0,68.6,504.0,33.3,383.0,82.5,,3,,4,,False,True,False,False,False
466.0,419.0,Washington State University,United States,Americas,L,FC,VH,A,23.3,379.0,20.0,452.0,15.5,701.0,33.5,396.0,47.1,379.0,5.0,701.0,77.3,373.0,8.6,701.0,29.6,,3,,4,,False,True,False,False,False
470.0,400.0,Iowa State University,United States,Americas,L,CO,VH,A,20.7,425.0,12.0,601.0,9.1,701.0,47.9,280.0,7.5,701.0,12.5,667.0,77.3,374.0,32.9,388.0,31.3,,3,0.0,4,,False,True,False,False,False
